"timestamp_secs","measured_kW"
1678560300,0
1678561200,0
1678562100,0
1678563000,0
1678563900,0
1678564800,0
1678565700,0
1678566600,0
1678567500,0
1678568400,0
1678569300,0
1678570200,0
1678571100,0
1678572000,0
1678572900,0
1678573800,0
1678574700,0
1678575600,0
1678576500,0
1678577400,0
1678578300,0
1678579200,0
1678580100,0
1678581000,0
1678581900,0
1678582800,0
1678583700,0
1678584600,0
1678585500,0
1678586400,0
1678587300,0
1678588200,0
1678589100,0
1678590000,0
1678590900,0
1678591800,0
1678592700,0
1678593600,0
1678594500,0
1678595400,0
1678596300,0
1678597200,0
1678598100,0
1678599000,0
1678599900,0
1678600800,0
1678601700,0
1678602600,0
1678603500,0
1678604400,0
1678605300,0
1678606200,0
1678607100,0
1678608000,0
1678608900,0
1678609800,0
1678610700,0
1678611600,0
1678612500,0
1678613400,0
1678614300,0
1678615200,0
1678616100,0
1678617000,0
1678617900,0
1678618800,0
1678619700,0
1678620600,0
1678621500,0
1678622400,0
1678623300,0
1678624200,0
1678625100,0
1678626000,0
1678626900,0
1678627800,0
1678628700,0
1678629600,0
1678630500,0
1678631400,0
1678632300,0
1678633200,0
1678634100,0
1678635000,0
1678635900,0
1678636800,0
1678637700,0
1678638600,0
1678639500,0
1678640400,0
1678641300,0
1678642200,0
1678643100,0
1678644000,0
1678644900,0
1678645800,0
1678646700,0
1678647600,0
1678648500,0
1678649400,0
1678650300,0
1678651200,0
1678652100,0
1678653000,0
1678653900,0
1678654800,0
1678655700,0
1678656600,0
1678657500,0
1678658400,0
1678659300,0
1678660200,0
1678661100,0
1678662000,0
1678662900,0
1678663800,0
1678664700,0
1678665600,0
1678666500,0
1678667400,0
1678668300,0
1678669200,0
1678670100,0
1678671000,0
1678671900,0
1678672800,0
1678673700,0
1678674600,0
1678675500,0
1678676400,0
1678677300,0
1678678200,0
1678679100,0
1678680000,0
1678680900,0
1678681800,0
1678682700,0
1678683600,0
1678684500,0
1678685400,0
1678686300,0
1678687200,0
1678688100,0
1678689000,0
1678689900,0
1678690800,0
1678691700,0
1678692600,0
1678693500,0
1678694400,0
1678695300,0
1678696200,0
1678697100,0
1678698000,0
1678698900,0
1678699800,0
1678700700,0
1678701600,0
1678702500,0
1678703400,0
1678704300,0
1678705200,0
1678706100,0
1678707000,0
1678707900,0
1678708800,0
1678709700,0
1678710600,0
1678711500,0
1678712400,0
1678713300,0
1678714200,0
1678715100,0
1678716000,0
1678716900,0
1678717800,0
1678718700,0
1678719600,0
1678720500,0
1678721400,0
1678722300,0
1678723200,0
1678724100,0
1678725000,0
1678725900,0
1678726800,0
1678727700,0
1678728600,0
1678729500,0
1678730400,0
1678731300,0
1678732200,0
1678733100,0
1678734000,0
1678734900,0
1678735800,0
1678736700,0
1678737600,0
1678738500,0
1678739400,0
1678740300,0
1678741200,0
1678742100,0
1678743000,0
1678743900,0
1678744800,0
1678745700,0
1678746600,0
1678747500,0
1678748400,0
1678749300,0
1678750200,0
1678751100,0
1678752000,0
1678752900,0
1678753800,0
1678754700,0
1678755600,0
1678756500,0
1678757400,0
1678758300,0
1678759200,0
1678760100,0
1678761000,0
1678761900,0
1678762800,0
1678763700,0
1678764600,0
1678765500,0
1678766400,0
1678767300,0
1678768200,0
1678769100,0
1678770000,0
1678770900,0
1678771800,0
1678772700,0
1678773600,0
1678774500,0
1678775400,0
1678776300,0
1678777200,0
1678778100,0
1678779000,0
1678779900,0
1678780800,0
1678781700,0
1678782600,0
1678783500,0
1678784400,0
1678785300,0
1678786200,0
1678787100,0
1678788000,0
1678788900,0
1678789800,0
1678790700,0
1678791600,0
1678792500,0
1678793400,0
1678794300,0
1678795200,0
1678796100,0
1678797000,0
1678797900,0
1678798800,0
1678799700,0
1678800600,0
1678801500,0
1678802400,0
1678803300,0
1678804200,0
1678805100,0
1678806000,0
1678806900,0
1678807800,0
1678808700,0
1678809600,0
1678810500,0
1678811400,0
1678812300,0
1678813200,0
1678814100,0
1678815000,0
1678815900,0
1678816800,0
1678817700,0
1678818600,0
1678819500,0
1678820400,0
1678821300,0
1678822200,0
1678823100,0
1678824000,0
1678824900,0
1678825800,0
1678826700,0
1678827600,0
1678828500,0
1678829400,0
1678830300,0
1678831200,0
1678832100,0
1678833000,0
1678833900,0
1678834800,0
1678835700,0
1678836600,0
1678837500,0
1678838400,0
1678839300,0
1678840200,0
1678841100,0
1678842000,0
1678842900,0
1678843800,0
1678844700,0
1678845600,0
1678846500,0
1678847400,0
1678848300,0
1678849200,0
1678850100,0
1678851000,0
1678851900,0
1678852800,0
1678853700,0
1678854600,0
1678855500,0
1678856400,0
1678857300,0
1678858200,0
1678859100,0
1678860000,0
1678860900,0
1678861800,0
1678862700,0
1678863600,0
1678864500,0
1678865400,0
1678866300,0
1678867200,0
1678868100,0
1678869000,0
1678869900,0
1678870800,0
1678871700,0
1678872600,0
1678873500,0
1678874400,0
1678875300,0
1678876200,0
1678877100,0
1678878000,0
1678878900,0
1678879800,0
1678880700,0
1678881600,0
1678882500,0
1678883400,0
1678884300,0
1678885200,0
1678886100,0
1678887000,0
1678887900,0
1678888800,0
1678889700,0
1678890600,0
1678891500,0
1678892400,0
1678893300,0
1678894200,0
1678895100,0
1678896000,0
1678896900,0
1678897800,0
1678898700,0
1678899600,0
1678900500,0
1678901400,0
1678902300,0
1678903200,0
1678904100,0
1678905000,0
1678905900,0
1678906800,0
1678907700,0
1678908600,0
1678909500,0
1678910400,0
1678911300,0
1678912200,0
1678913100,0
1678914000,0
1678914900,0
1678915800,0
